query_table,query_column,candidate_table,candidate_column,llm_response,approved
movies,country,moviesonstreamingplatforms_updated,Language,No,False
movies,country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
movies,country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
movies,country,tv_shows,Year,No,False
moviesonstreamingplatforms_updated,Country,moviesonstreamingplatforms_updated,Country,Yes,True
moviesonstreamingplatforms_updated,Country,netflix_titles,country,Yes,True
moviesonstreamingplatforms_updated,Country,world-cities,country,Yes,True
moviesonstreamingplatforms_updated,Country,movies,country,Yes,True
moviesonstreamingplatforms_updated,Country,usa_cars_datasets,country,Yes,True
moviesonstreamingplatforms_updated,Country,movie_metadata,country,Yes,True
moviesonstreamingplatforms_updated,Country,us_companies,country,Yes,True
moviesonstreamingplatforms_updated,Country,us_companies_copy,country,Yes,True
moviesonstreamingplatforms_updated,Country,cwurdata,country,Yes,True
moviesonstreamingplatforms_updated,Country,ukdebate,country,Yes,True
moviesonstreamingplatforms_updated,Country,acquisitions,Country,Yes,True
moviesonstreamingplatforms_updated,Country,word_university_rank_2020,Country,Yes,True
moviesonstreamingplatforms_updated,Country,who_suicide_statistics,country,Yes,True
moviesonstreamingplatforms_updated,Country,edu,country,Yes,True
moviesonstreamingplatforms_updated,Country,whr2015,Country,Yes,True
moviesonstreamingplatforms_updated,Country,gender_development,Country,Yes,True
moviesonstreamingplatforms_updated,Country,countries_of_the_world,Country,Yes,True
moviesonstreamingplatforms_updated,Country,world_countries_env_vars,Country,Yes,True
moviesonstreamingplatforms_updated,Country,countries_data,CountryName,Yes,True
moviesonstreamingplatforms_updated,Country,cars93,Origin,Yes,True
moviesonstreamingplatforms_updated,Country,directory,Country,Yes,True
moviesonstreamingplatforms_updated,Country,countries_metadatacountries,CountryName,Yes,True
moviesonstreamingplatforms_updated,Country,spellingstates,state,No,False
moviesonstreamingplatforms_updated,Country,hfi_cc_2018,countries,Yes,True
moviesonstreamingplatforms_updated,Country,usa_cars_datasets,state,No,False
moviesonstreamingplatforms_updated,Country,fifa_ranking,country_full,Yes,True
moviesonstreamingplatforms_updated,Country,minimum_wage_data,State,No,False
moviesonstreamingplatforms_updated,Country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
moviesonstreamingplatforms_updated,Country,world_city,CountryCode,Yes,True
moviesonstreamingplatforms_updated,Country,language,countrycodes,Yes,True
moviesonstreamingplatforms_updated,Country,countries_data,CountryCode,Yes,True
moviesonstreamingplatforms_updated,Country,world_countrylanguage,CountryCode,Yes,True
moviesonstreamingplatforms_updated,Country,fifa_ranking,country_abrv,Yes,True
moviesonstreamingplatforms_updated,Country,countries_metadatacountries,CountryCode,Yes,True
moviesonstreamingplatforms_updated,Country,countries_target,CountryCode,Yes,True
moviesonstreamingplatforms_updated,Country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
moviesonstreamingplatforms_updated,Country,ukdebate,region,No,False
moviesonstreamingplatforms_updated,Country,us_companies,city,No,False
moviesonstreamingplatforms_updated,Country,us_companies,state,No,False
moviesonstreamingplatforms_updated,Country,reveal_eeo1_for_2016,year,No,False
moviesonstreamingplatforms_updated,Country,us_companies_copy,city,No,False
moviesonstreamingplatforms_updated,Country,movies,year,No,False
moviesonstreamingplatforms_updated,Country,usa_cars_datasets,year,No,False
moviesonstreamingplatforms_updated,Country,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
moviesonstreamingplatforms_updated,Country,moviesonstreamingplatforms_updated,Year,No,False
moviesonstreamingplatforms_updated,Country,tv_shows,Year,No,False
moviesonstreamingplatforms_updated,Country,imdb-movie-data,Year,No,False
moviesonstreamingplatforms_updated,Country,adventureworks2014_countryregion,CountryRegionCode,Yes,True
moviesonstreamingplatforms_updated,Country,cwurdata,year,No,False
moviesonstreamingplatforms_updated,Country,who_suicide_statistics,year,No,False
netflix_titles,country,movies,country,Yes,True
netflix_titles,country,usa_cars_datasets,country,Yes,True
netflix_titles,country,movie_metadata,country,Yes,True
netflix_titles,country,moviesonstreamingplatforms_updated,Country,Yes,True
netflix_titles,country,netflix_titles,country,Yes,True
netflix_titles,country,world-cities,country,Yes,True
netflix_titles,country,us_companies,country,Yes,True
netflix_titles,country,us_companies_copy,country,Yes,True
netflix_titles,country,ukdebate,country,Yes,True
netflix_titles,country,cwurdata,country,Yes,True
netflix_titles,country,acquisitions,Country,Yes,True
netflix_titles,country,word_university_rank_2020,Country,Yes,True
netflix_titles,country,who_suicide_statistics,country,Yes,True
netflix_titles,country,whr2015,Country,Yes,True
netflix_titles,country,edu,country,Yes,True
netflix_titles,country,gender_development,Country,Yes,True
netflix_titles,country,countries_of_the_world,Country,Yes,True
netflix_titles,country,world_countries_env_vars,Country,Yes,True
netflix_titles,country,countries_data,CountryName,Yes,True
netflix_titles,country,countries_metadatacountries,CountryName,Yes,True
netflix_titles,country,directory,Country,Yes,True
netflix_titles,country,cars93,Origin,No,False
netflix_titles,country,hfi_cc_2018,countries,Yes,True
netflix_titles,country,spellingstates,state,No,False
netflix_titles,country,fifa_ranking,country_full,Yes,True
netflix_titles,country,usa_cars_datasets,state,No,False
netflix_titles,country,fifa_ranking,country_abrv,Yes,True
netflix_titles,country,world_city,CountryCode,Yes,True
netflix_titles,country,adventureworks2014_salesterritory,CountryRegionCode,Yes,True
netflix_titles,country,world_countrylanguage,CountryCode,**Answer: Yes**,True
netflix_titles,country,countries_data,CountryCode,Yes,True
netflix_titles,country,countries_metadatacountries,CountryCode,Yes,True
netflix_titles,country,countries_target,CountryCode,Yes,True
netflix_titles,country,minimum_wage_data,State,No,False
netflix_titles,country,language,countrycodes,Yes,True
netflix_titles,country,ukdebate,region,No,False
netflix_titles,country,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
netflix_titles,country,us_companies,city,No,False
netflix_titles,country,reveal_eeo1_for_2016,year,No,False
netflix_titles,country,hfi_cc_2018,region,No,False
netflix_titles,country,world_country,Name,Yes,True
netflix_titles,country,adventureworks2014_countryregion,Name,Yes,True
netflix_titles,country,movies,year,No,False
netflix_titles,country,usa_cars_datasets,year,No,False
netflix_titles,country,moviesonstreamingplatforms_updated,Year,No,False
netflix_titles,country,imdb-movie-data,Year,No,False
netflix_titles,country,us_companies_copy,city,No,False
netflix_titles,country,tv_shows,Year,No,False
netflix_titles,country,hfi_cc_2018,year,No,False
netflix_titles,country,countries_and_continents,name,Yes,True
population_by_country_2020,CountryDependency,population_by_country_2020,CountryDependency,Yes,True
population_by_country_2020,CountryDependency,fifa_ranking,country_full,Yes,True
population_by_country_2020,CountryDependency,hfi_cc_2018,countries,Yes,True
population_by_country_2020,CountryDependency,affirmative_asylum,ContinentCountryofNationality,"**Answer: Yes**  

**Reasoning:**  
- The `CountryDependency` column lists country names.  
- The `ContinentCountryofNationality` column contains mostly the same country names (e.g., Afghanistan, Albania, Algeria, etc.) but also includes a few continent names and a couple of other tokens such as “Unknown”, “Other”, and “Total”.  
- Over 90 % of the values in the candidate column are country names, so the two columns represent the same underlying entity type for the vast majority of rows.  
- According to the guidelines, when more than half of the values overlap semantically, the columns should be considered joinable.  
- Therefore, despite a few non‑country values, these columns are semantically joinable for feature augmentation.",True
population_by_country_2020,CountryDependency,directory,Country,Yes,True
population_by_country_2020,CountryDependency,countries_of_the_world,Country,Yes,True
population_by_country_2020,CountryDependency,world_countries_env_vars,Country,Yes,True
population_by_country_2020,CountryDependency,gender_development,Country,**Yes**,True
population_by_country_2020,CountryDependency,movies,country,Yes,True
population_by_country_2020,CountryDependency,usa_cars_datasets,country,Yes,True
population_by_country_2020,CountryDependency,movie_metadata,country,Yes,True
population_by_country_2020,CountryDependency,acquisitions,Country,Yes,True
population_by_country_2020,CountryDependency,whr2015,Country,Yes,True
population_by_country_2020,CountryDependency,edu,country,**Yes**,True
population_by_country_2020,CountryDependency,moviesonstreamingplatforms_updated,Country,Yes,True
population_by_country_2020,CountryDependency,netflix_titles,country,Yes,True
population_by_country_2020,CountryDependency,world-cities,country,Yes,True
population_by_country_2020,CountryDependency,us_companies,country,Yes,True
population_by_country_2020,CountryDependency,us_companies_copy,country,Yes,True
population_by_country_2020,CountryDependency,word_university_rank_2020,International_Outlook,No,False
population_by_country_2020,CountryDependency,cwurdata,country,Yes,True
population_by_country_2020,CountryDependency,fifa_ranking,country_abrv,Yes,True
population_by_country_2020,CountryDependency,countries_of_the_world,GDP,No,False
population_by_country_2020,CountryDependency,word_university_rank_2020,Country,Yes,True
population_by_country_2020,CountryDependency,ukdebate,country,Yes,True
population_by_country_2020,CountryDependency,who_suicide_statistics,country,Yes,True
population_by_country_2020,CountryDependency,countries_metadatacountries,CountryName,Yes,True
population_by_country_2020,CountryDependency,countries_data,CountryName,Yes,True
population_by_country_2020,CountryDependency,countries_metadatacountries,Region,No,False
population_by_country_2020,CountryDependency,countries_and_continents,ISO4217-currency_country_name,Yes,True
population_by_country_2020,CountryDependency,whr2015,Economy,No,False
population_by_country_2020,CountryDependency,world_country,GovernmentForm,No,False
population_by_country_2020,CountryDependency,adventureworks2014_countryregioncurrency,CountryRegionCode,Yes,True
population_by_country_2020,CountryDependency,adventureworks2014_countryregion,CountryRegionCode,Yes,True
population_by_country_2020,CountryDependency,whr2015,Region,No,False
population_by_country_2020,CountryDependency,world-cities,subcountry,No,False
population_by_country_2020,CountryDependency,hfi_cc_2018,region,No,False
population_by_country_2020,CountryDependency,world_country,Region,No,False
population_by_country_2020,CountryDependency,world_country,GNP,No,False
population_by_country_2020,CountryDependency,language,countrycodes,Yes,True
population_by_country_2020,CountryDependency,countries_of_the_world,Region,No,False
population_by_country_2020,CountryDependency,countries_data,CountryCode,**Yes**,True
population_by_country_2020,CountryDependency,adventureworks2014_stateprovince,CountryRegionCode,Yes,True
population_by_country_2020,CountryDependency,countries_metadatacountries,CountryCode,Yes,True
population_by_country_2020,CountryDependency,countries_target,CountryCode,Yes,True
population_by_country_2020,CountryDependency,countries_and_continents,is_independent,Yes,True
population_by_country_2020,CountryDependency,world_countrylanguage,CountryCode,Yes,True
population_by_country_2020,CountryDependency,ipums_la_98-small,poverty,No,False
population_by_country_2020,CountryDependency,world_city,CountryCode,Yes,True
population_by_country_2020,CountryDependency,adventureworks2014_salesterritory,CountryRegionCode,"**Yes**

The two columns refer to the same real‑world entities: *countries*.  
- `CountryDependency` lists full country names (e.g., “United States”, “Canada”, “France”).  
- `CountryRegionCode` contains the standard two‑letter ISO‑3166 country codes (“US”, “CA”, “FR”, etc.).  

Even though the syntactic forms differ (full names vs. abbreviations) and the candidate column contains only a subset of the countries, the semantic overlap is clear and sufficient to consider them joinable for feature augmentation.",True
pte_alcohol,Arg0,pte_alcohol,Arg0,Yes,True
pte_alcohol,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_alcohol,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_alcohol,Arg0,pte_five_ring,Arg0,Yes,True
pte_alcohol,Arg0,pte_phenol,Arg0,Yes,True
pte_alcohol,Arg0,pte_mutagenic,Arg0,Yes,True
pte_alcohol,Arg0,pte_imine,Arg0,Yes,True
pte_alcohol,Arg0,pte_has_property,Arg0,Yes,True
pte_alcohol,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_alcohol,Arg0,pte_amine,Arg0,Yes,True
pte_alcohol,Arg0,pte_six_ring,Arg0,Yes,True
pte_alcohol,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_alcohol,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_alcohol,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_alcohol,Arg0,pte_atm_count,Arg0,Yes,True
pte_alcohol,Arg0,pte_ketone,Arg0,Yes,True
pte_alcohol,Arg0,pte_ester,Arg0,Yes,True
pte_alcohol,Arg0,pte_methyl,Arg0,No,False
pte_alcohol,Arg0,pte_ind,Arg0,Yes,True
pte_alcohol,Arg0,pte_active,Arg0,Yes,True
pte_alcohol,Arg0,pte_ether,Arg0,Yes,True
pte_alcohol,Arg0,pte_non_ar_hetero_6_ring,Arg0,No,False
pte_alcohol,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_alcohol,Arg0,pte_methoxy,Arg0,Yes,True
pte_alcohol,Arg0,pte_nitro,Arg0,Yes,True
pte_alcohol,Arg0,pte_sulfide,Arg0,Yes,True
pte_alcohol,Arg0,pte_ames,Arg0,Yes,True
pte_alcohol,Arg0,pte_testactive_neg,Arg0,No,False
pte_alcohol,Arg0,pte_testactive,Arg0,No,False
pte_alcohol,Arg0,pte_postestactive_neg,Arg0,No,False
pte_alcohol,Arg0,pte_postestactive,Arg0,No,False
pte_alcohol,Arg0,pte_sulfo,Arg0,Yes,True
pte_alcohol,Arg0,pte_bound,Arg3,No,False
pte_alcohol,Arg0,pte_ind,Arg2,No,False
pte_alcohol,Arg0,pte_has_property,Arg2,No,False
pte_alcohol,Arg0,pte_atm,Arg4,No,False
pte_alcohol,Arg0,pte_ind,Arg1,No,False
pte_alcohol,Arg0,pte_atm,Arg3,No,False
pte_alcohol,Arg0,pte_has_property,Arg1,No,False
pte_alcohol,Arg0,top10s,nrgy,No,False
pte_alcohol,Arg0,brainsize,VIQ,No,False
pte_alcohol,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_alcohol,Arg0,countries_of_the_world,C9,No,False
pte_alcohol,Arg0,pte_bound,atomid2,Yes,True
pte_alcohol,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_alcohol,Arg0,student-mat,G2,No,False
pte_alcohol,Arg0,countries_of_the_world,C7,No,False
pte_alcohol,Arg0,countries_of_the_world,C8,No,False
pte_alcohol,Arg0,pte_bound,atomid1,No,False
pte_alcohol,Arg0,brainsize,FSIQ,No,False
pte_alkyl_halide,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_alcohol,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_five_ring,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_phenol,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_mutagenic,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_has_property,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_ester,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_methyl,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_atm_count,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_sulfide,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_six_ring,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_ketone,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_ether,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_active,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_methoxy,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_imine,Arg0,No,False
pte_alkyl_halide,Arg0,pte_ind,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_amine,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_testactive,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_postestactive,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_ames,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_nitro,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_sulfo,Arg0,Yes,True
pte_alkyl_halide,Arg0,pte_ind,Arg1,No,False
pte_alkyl_halide,Arg0,pte_atm,Arg4,No,False
pte_alkyl_halide,Arg0,pte_ind,Arg2,No,False
pte_alkyl_halide,Arg0,pte_has_property,Arg2,No,False
pte_alkyl_halide,Arg0,pte_bound,Arg3,No,False
pte_alkyl_halide,Arg0,pte_atm,Arg3,Yes,True
pte_alkyl_halide,Arg0,pte_has_property,Arg1,No,False
pte_alkyl_halide,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_alkyl_halide,Arg0,pte_bound,atomid2,Yes,True
pte_alkyl_halide,Arg0,pte_bound,atomid1,Yes,True
pte_alkyl_halide,Arg0,mutagenesis_atom,atomid,Yes,True
pte_alkyl_halide,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_alkyl_halide,Arg0,pte_atm,atomid,Yes,True
pte_alkyl_halide,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_alkyl_halide,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_alkyl_halide,Arg0,student-mat,G2,No,False
pte_alkyl_halide,Arg0,top10s,nrgy,No,False
pte_alkyl_halide,Arg0,ipums_la_98-small,sprule,No,False
pte_ames,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_ames,Arg0,pte_imine,Arg0,Yes,True
pte_ames,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_ames,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_ames,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_ames,Arg0,pte_five_ring,Arg0,Yes,True
pte_ames,Arg0,pte_phenol,Arg0,Yes,True
pte_ames,Arg0,pte_alcohol,Arg0,Yes,True
pte_ames,Arg0,pte_postestactive,Arg0,Yes,True
pte_ames,Arg0,pte_sulfide,Arg0,Yes,True
pte_ames,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_ames,Arg0,pte_testactive,Arg0,Yes,True
pte_ames,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_ames,Arg0,pte_mutagenic,Arg0,Yes,True
pte_ames,Arg0,pte_methyl,Arg0,Yes,True
pte_ames,Arg0,pte_ester,Arg0,Yes,True
pte_ames,Arg0,pte_methoxy,Arg0,Yes,True
pte_ames,Arg0,pte_ether,Arg0,Yes,True
pte_ames,Arg0,pte_has_property,Arg0,Yes,True
pte_ames,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_ames,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_ames,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_ames,Arg0,pte_atm_count,Arg0,Yes,True
pte_ames,Arg0,pte_ketone,Arg0,Yes,True
pte_ames,Arg0,pte_six_ring,Arg0,Yes,True
pte_ames,Arg0,pte_nitro,Arg0,Yes,True
pte_ames,Arg0,pte_sulfo,Arg0,Yes,True
pte_ames,Arg0,pte_ind,Arg0,Yes,True
pte_ames,Arg0,pte_ames,Arg0,Yes,True
pte_ames,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_ames,Arg0,pte_active,Arg0,Yes,True
pte_ames,Arg0,pte_amine,Arg0,Yes,True
pte_ames,Arg0,pte_ind,Arg1,Yes,True
pte_ames,Arg0,pte_atm,Arg4,No,False
pte_ames,Arg0,pte_ind,Arg2,No,False
pte_ames,Arg0,pte_bound,Arg3,Yes,True
pte_ames,Arg0,pte_has_property,Arg2,No,False
pte_ames,Arg0,pte_atm,Arg3,Yes,True
pte_ames,Arg0,pte_has_property,Arg1,No,False
pte_ames,Arg0,pte_bound,atomid2,Yes,True
pte_ames,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_ames,Arg0,pte_bound,atomid1,Yes,True
pte_ames,Arg0,mutagenesis_atom,atomid,Yes,True
pte_ames,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_ames,Arg0,pte_atm,atomid,Yes,True
pte_ames,Arg0,top10s,nrgy,No,False
pte_ames,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_ames,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_ames,Arg0,student-mat,G2,No,False
pte_ames,Arg0,ipums_la_98-small,sprule,No,False
pte_amine,Arg0,pte_alcohol,Arg0,Yes,True
pte_amine,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_amine,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_amine,Arg0,pte_five_ring,Arg0,Yes,True
pte_amine,Arg0,pte_imine,Arg0,Yes,True
pte_amine,Arg0,pte_phenol,Arg0,Yes,True
pte_amine,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_amine,Arg0,pte_mutagenic,Arg0,Yes,True
pte_amine,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_amine,Arg0,pte_ester,Arg0,Yes,True
pte_amine,Arg0,pte_has_property,Arg0,Yes,True
pte_amine,Arg0,pte_methyl,Arg0,Yes,True
pte_amine,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_amine,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_amine,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_amine,Arg0,pte_atm_count,Arg0,Yes,True
pte_amine,Arg0,pte_six_ring,Arg0,Yes,True
pte_amine,Arg0,pte_ketone,Arg0,Yes,True
pte_amine,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_amine,Arg0,pte_sulfide,Arg0,Yes,True
pte_amine,Arg0,pte_ether,Arg0,Yes,True
pte_amine,Arg0,pte_methoxy,Arg0,Yes,True
pte_amine,Arg0,pte_amine,Arg0,Yes,True
pte_amine,Arg0,pte_ind,Arg0,Yes,True
pte_amine,Arg0,pte_active,Arg0,Yes,True
pte_amine,Arg0,pte_postestactive,Arg0,Yes,True
pte_amine,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_amine,Arg0,pte_testactive,Arg0,Yes,True
pte_amine,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_amine,Arg0,pte_nitro,Arg0,Yes,True
pte_amine,Arg0,pte_ames,Arg0,Yes,True
pte_amine,Arg0,pte_sulfo,Arg0,Yes,True
pte_amine,Arg0,pte_ind,Arg2,Yes,True
pte_amine,Arg0,pte_ind,Arg1,No,False
pte_amine,Arg0,pte_atm,Arg4,**No**,False
pte_amine,Arg0,pte_bound,Arg3,No,False
pte_amine,Arg0,pte_has_property,Arg2,No,False
pte_amine,Arg0,pte_atm,Arg3,**Answer: No**,False
pte_amine,Arg0,pte_has_property,Arg1,No,False
pte_amine,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_amine,Arg0,pte_bound,atomid2,No,False
pte_amine,Arg0,pte_bound,atomid1,Yes,True
pte_amine,Arg0,top10s,nrgy,No,False
pte_amine,Arg0,mutagenesis_atom,atomid,Yes,True
pte_amine,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_amine,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_amine,Arg0,student-mat,G2,No,False
pte_amine,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_amine,Arg0,pte_atm,atomid,**Yes**,True
pte_amine,Arg0,ipums_la_98-small,sprule,No,False
pte_ester,Arg0,pte_ester,Arg0,Yes,True
pte_ester,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_ester,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_ester,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_ester,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_ester,Arg0,pte_five_ring,Arg0,Yes,True
pte_ester,Arg0,pte_phenol,Arg0,Yes,True
pte_ester,Arg0,pte_methyl,Arg0,Yes,True
pte_ester,Arg0,pte_ether,Arg0,Yes,True
pte_ester,Arg0,pte_ketone,Arg0,Yes,True
pte_ester,Arg0,pte_mutagenic,Arg0,Yes,True
pte_ester,Arg0,pte_sulfide,Arg0,No,False
pte_ester,Arg0,pte_methoxy,Arg0,Yes,True
pte_ester,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_ester,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_ester,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_ester,Arg0,pte_atm_count,Arg0,Yes,True
pte_ester,Arg0,pte_imine,Arg0,Yes,True
pte_ester,Arg0,pte_has_property,Arg0,Yes,True
pte_ester,Arg0,pte_alcohol,Arg0,Yes,True
pte_ester,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_ester,Arg0,pte_testactive,Arg0,Yes,True
pte_ester,Arg0,pte_postestactive_neg,Arg0,Yes,True
pte_ester,Arg0,pte_postestactive,Arg0,Yes,True
pte_ester,Arg0,pte_six_ring,Arg0,Yes,True
pte_ester,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_ester,Arg0,pte_ind,Arg0,Yes,True
pte_ester,Arg0,pte_active,Arg0,Yes,True
pte_ester,Arg0,pte_sulfo,Arg0,Yes,True
pte_ester,Arg0,pte_nitro,Arg0,Yes,True
pte_ester,Arg0,pte_ames,Arg0,Yes,True
pte_ester,Arg0,pte_amine,Arg0,Yes,True
pte_ester,Arg0,pte_ind,Arg1,No,False
pte_ester,Arg0,pte_atm,Arg4,No,False
pte_ester,Arg0,pte_ind,Arg2,No,False
pte_ester,Arg0,pte_bound,Arg3,No,False
pte_ester,Arg0,pte_has_property,Arg2,No,False
pte_ester,Arg0,pte_atm,Arg3,No,False
pte_ester,Arg0,pte_has_property,Arg1,No,False
pte_ester,Arg0,mutagenesis_bond,atom2id,Yes,True
pte_ester,Arg0,pte_bound,atomid2,Yes,True
pte_ester,Arg0,pte_bound,atomid1,Yes,True
pte_ester,Arg0,pte_atm_bound_count,atomid,Yes,True
pte_ester,Arg0,mutagenesis_atom,atomid,No,False
pte_ester,Arg0,pte_atm,atomid,Yes,True
pte_ester,Arg0,adventureworks2014_shift,ShiftID,No,False
pte_ester,Arg0,top10s,nrgy,No,False
pte_ester,Arg0,adventureworks2014_vendor,ActiveFlag,No,False
pte_ester,Arg0,goodreadsawards,gid,No,False
pte_ester,Arg0,mutagenesis_bond,atom1id,Yes,True
pte_five_ring,Arg0,pte_non_ar_5c_ring,Arg0,Yes,True
pte_five_ring,Arg0,pte_alkyl_halide,Arg0,Yes,True
pte_five_ring,Arg0,pte_five_ring,Arg0,Yes,True
pte_five_ring,Arg0,pte_non_ar_hetero_6_ring,Arg0,Yes,True
pte_five_ring,Arg0,pte_non_ar_hetero_5_ring,Arg0,Yes,True
pte_five_ring,Arg0,pte_alcohol,Arg0,Yes,True
pte_five_ring,Arg0,pte_ester,Arg0,Yes,True
pte_five_ring,Arg0,pte_phenol,Arg0,Yes,True
pte_five_ring,Arg0,pte_mutagenic,Arg0,Yes,True
pte_five_ring,Arg0,pte_methyl,Arg0,Yes,True
pte_five_ring,Arg0,pte_ketone,Arg0,Yes,True
pte_five_ring,Arg0,pte_sulfide,Arg0,Yes,True
pte_five_ring,Arg0,pte_has_property,Arg0,Yes,True
pte_five_ring,Arg0,pte_imine,Arg0,Yes,True
pte_five_ring,Arg0,pte_bound_cnt,Arg0,Yes,True
pte_five_ring,Arg0,pte_atm_min_charge,Arg0,Yes,True
pte_five_ring,Arg0,pte_atm_max_charge,Arg0,Yes,True
pte_five_ring,Arg0,pte_atm_count,Arg0,Yes,True
pte_five_ring,Arg0,pte_ether,Arg0,Yes,True
pte_five_ring,Arg0,pte_six_ring,Arg0,Yes,True
pte_five_ring,Arg0,pte_methoxy,Arg0,Yes,True
pte_five_ring,Arg0,pte_non_ar_6c_ring,Arg0,Yes,True
pte_five_ring,Arg0,pte_active,Arg0,**Yes**,True
pte_five_ring,Arg0,pte_testactive_neg,Arg0,Yes,True
pte_five_ring,Arg0,pte_testactive,Arg0,Yes,True
