benchmark,query_table,query_column,candidate_table,candidate_column,methods,method_scores,lexical_score,query_unique_values,candidate_unique_values
wt-wdc,AJ-us-presidents-4_source_Previous_office,title,target_042732,title,semsketch,"{""semsketch"": 0.4688048064708709}",1.0000,"[""Commander-in-Chief; of the; Continental Army; (1775–1783)"", ""1st; Vice President of the United States"", ""2nd; Vice President of the United States"", ""5th; United States Secretary of State; (1801–1809)"", ""7th; United States Secretary of State; (1811–1817)"", ""8th; United States Secretary of State; (1817–1825)"", ""U.S. Senator from Tennessee; (1823–1825)"", ""8th; Vice President of the United States"", ""United States Minister to Colombia; (1828–1829)"", ""10th; Vice President of the United States;"", ""9th; Governor of Tennessee; (1839–1841)"", ""Major General of the 1st Infantry Regiment; United States Army; (1846–1849)"", ""12th; Vice President of the United States"", ""Brigadier General of the 9th Infantry; United States Army; (1847–1848)"", ""United States Minister to the; Court of St James&#39;s; (1853–1856)"", ""U.S. Representative for Illinois&#39; 7th; (1847–1849)"", ""16th; Vice President of the United States"", ""Commanding General of the U.S. Army; (1864–1869)"", ""32nd; Governor of Ohio; (1868–1872 1876–1877)"", ""U.S. Representative for Ohio&#39;s 19th; (1863–1881)"", ""20th; Vice President of the United States"", ""28th; Governor of New York; (1883–1885)"", ""U.S. Senator from Indiana; (1881–1887)"", ""22nd; President of the United States; (1885–1889)"", ""39th; Governor of Ohio; (1892–1896)"", ""25th; Vice President of the United States"", ""42nd; United States Secretary of War; (1904–1908)"", ""34th; Governor of New Jersey; (1911–1913)"", ""U.S. Senator from Ohio; (1915–1921)"", ""29th; Vice President of the United States"", ""3rd; United States Secretary of Commerce; (1921–1928)"", ""44th; Governor of New York; (1929–1932)"", ""34th; Vice President of the United States"", ""Supreme Allied Commander Europe; (1949–1952)"", ""U.S. Senator from Massachusetts; (1953–1960)"", ""37th; Vice President of the United States"", ""36th; Vice President of the United States; (1953–1961)"", ""40th; Vice President of the United States"", ""76th; Governor of Georgia; (1971–1975)"", ""33rd; Governor of California; (1967–1975)"", ""43rd; Vice President of the United States"", ""40th &amp; 42nd; Governor of Arkansas; (1979–1981 1983–1992)"", ""46th; Governor of Texas; (1995–2000)"", ""U.S. Senator from Illinois; (2005–2008)""]","[""1st"", ""2nd"", ""3rd"", ""4th"", ""5th"", ""6th"", ""7th"", ""8th"", ""9th"", ""10th"", ""11th"", ""12th"", ""13th"", ""14th"", ""15th"", ""16th"", ""17th"", ""18th"", ""19th"", ""20th"", ""21st"", ""22nd"", ""23rd"", ""24th"", ""25th"", ""26th"", ""27th"", ""28th"", ""29th"", ""30th"", ""31st"", ""32nd"", ""33rd"", ""34th"", ""35th"", ""36th"", ""37th"", ""38th"", ""39th"", ""40th"", ""41st"", ""42nd"", ""43rd"", ""44th"", ""45th"", ""46th"", ""47th"", ""48th"", ""49th"", ""50th""]"
wt-wdc,AJ-us-presidents-4_source_Previous_office,title,target_051493,title,semsketch,"{""semsketch"": 0.4688048064708709}",1.0000,"[""Commander-in-Chief; of the; Continental Army; (1775–1783)"", ""1st; Vice President of the United States"", ""2nd; Vice President of the United States"", ""5th; United States Secretary of State; (1801–1809)"", ""7th; United States Secretary of State; (1811–1817)"", ""8th; United States Secretary of State; (1817–1825)"", ""U.S. Senator from Tennessee; (1823–1825)"", ""8th; Vice President of the United States"", ""United States Minister to Colombia; (1828–1829)"", ""10th; Vice President of the United States;"", ""9th; Governor of Tennessee; (1839–1841)"", ""Major General of the 1st Infantry Regiment; United States Army; (1846–1849)"", ""12th; Vice President of the United States"", ""Brigadier General of the 9th Infantry; United States Army; (1847–1848)"", ""United States Minister to the; Court of St James&#39;s; (1853–1856)"", ""U.S. Representative for Illinois&#39; 7th; (1847–1849)"", ""16th; Vice President of the United States"", ""Commanding General of the U.S. Army; (1864–1869)"", ""32nd; Governor of Ohio; (1868–1872 1876–1877)"", ""U.S. Representative for Ohio&#39;s 19th; (1863–1881)"", ""20th; Vice President of the United States"", ""28th; Governor of New York; (1883–1885)"", ""U.S. Senator from Indiana; (1881–1887)"", ""22nd; President of the United States; (1885–1889)"", ""39th; Governor of Ohio; (1892–1896)"", ""25th; Vice President of the United States"", ""42nd; United States Secretary of War; (1904–1908)"", ""34th; Governor of New Jersey; (1911–1913)"", ""U.S. Senator from Ohio; (1915–1921)"", ""29th; Vice President of the United States"", ""3rd; United States Secretary of Commerce; (1921–1928)"", ""44th; Governor of New York; (1929–1932)"", ""34th; Vice President of the United States"", ""Supreme Allied Commander Europe; (1949–1952)"", ""U.S. Senator from Massachusetts; (1953–1960)"", ""37th; Vice President of the United States"", ""36th; Vice President of the United States; (1953–1961)"", ""40th; Vice President of the United States"", ""76th; Governor of Georgia; (1971–1975)"", ""33rd; Governor of California; (1967–1975)"", ""43rd; Vice President of the United States"", ""40th &amp; 42nd; Governor of Arkansas; (1979–1981 1983–1992)"", ""46th; Governor of Texas; (1995–2000)"", ""U.S. Senator from Illinois; (2005–2008)""]","[""1st"", ""2nd"", ""3rd"", ""4th"", ""5th"", ""6th"", ""7th"", ""8th"", ""9th"", ""10th"", ""11th"", ""12th"", ""13th"", ""14th"", ""15th"", ""16th"", ""17th"", ""18th"", ""19th"", ""20th"", ""21st"", ""22nd"", ""23rd"", ""24th"", ""25th"", ""26th"", ""27th"", ""28th"", ""29th"", ""30th"", ""31st"", ""32nd"", ""33rd"", ""34th"", ""35th"", ""36th"", ""37th"", ""38th"", ""39th"", ""40th"", ""41st"", ""42nd"", ""43rd"", ""44th"", ""45th"", ""46th"", ""47th"", ""48th"", ""49th"", ""50th""]"
wt-wdc,AJ-us-presidents-4_source_Previous_office,title,target_062792,title,semsketch,"{""semsketch"": 0.4688048064708709}",1.0000,"[""Commander-in-Chief; of the; Continental Army; (1775–1783)"", ""1st; Vice President of the United States"", ""2nd; Vice President of the United States"", ""5th; United States Secretary of State; (1801–1809)"", ""7th; United States Secretary of State; (1811–1817)"", ""8th; United States Secretary of State; (1817–1825)"", ""U.S. Senator from Tennessee; (1823–1825)"", ""8th; Vice President of the United States"", ""United States Minister to Colombia; (1828–1829)"", ""10th; Vice President of the United States;"", ""9th; Governor of Tennessee; (1839–1841)"", ""Major General of the 1st Infantry Regiment; United States Army; (1846–1849)"", ""12th; Vice President of the United States"", ""Brigadier General of the 9th Infantry; United States Army; (1847–1848)"", ""United States Minister to the; Court of St James&#39;s; (1853–1856)"", ""U.S. Representative for Illinois&#39; 7th; (1847–1849)"", ""16th; Vice President of the United States"", ""Commanding General of the U.S. Army; (1864–1869)"", ""32nd; Governor of Ohio; (1868–1872 1876–1877)"", ""U.S. Representative for Ohio&#39;s 19th; (1863–1881)"", ""20th; Vice President of the United States"", ""28th; Governor of New York; (1883–1885)"", ""U.S. Senator from Indiana; (1881–1887)"", ""22nd; President of the United States; (1885–1889)"", ""39th; Governor of Ohio; (1892–1896)"", ""25th; Vice President of the United States"", ""42nd; United States Secretary of War; (1904–1908)"", ""34th; Governor of New Jersey; (1911–1913)"", ""U.S. Senator from Ohio; (1915–1921)"", ""29th; Vice President of the United States"", ""3rd; United States Secretary of Commerce; (1921–1928)"", ""44th; Governor of New York; (1929–1932)"", ""34th; Vice President of the United States"", ""Supreme Allied Commander Europe; (1949–1952)"", ""U.S. Senator from Massachusetts; (1953–1960)"", ""37th; Vice President of the United States"", ""36th; Vice President of the United States; (1953–1961)"", ""40th; Vice President of the United States"", ""76th; Governor of Georgia; (1971–1975)"", ""33rd; Governor of California; (1967–1975)"", ""43rd; Vice President of the United States"", ""40th &amp; 42nd; Governor of Arkansas; (1979–1981 1983–1992)"", ""46th; Governor of Texas; (1995–2000)"", ""U.S. Senator from Illinois; (2005–2008)""]","[""1st"", ""2nd"", ""3rd"", ""4th"", ""5th"", ""6th"", ""7th"", ""8th"", ""9th"", ""10th"", ""11th"", ""12th"", ""13th"", ""14th"", ""15th"", ""16th"", ""17th"", ""18th"", ""19th"", ""20th"", ""21st"", ""22nd"", ""23rd"", ""24th"", ""25th"", ""26th"", ""27th"", ""28th"", ""29th"", ""30th"", ""31st"", ""32nd"", ""33rd"", ""34th"", ""35th"", ""36th"", ""37th"", ""38th"", ""39th"", ""40th"", ""41st"", ""42nd"", ""43rd"", ""44th"", ""45th"", ""46th"", ""47th"", ""48th"", ""49th"", ""50th""]"
wt-wdc,AJ-us-presidents-4_source_Previous_office,title,target_064869,title,semsketch,"{""semsketch"": 0.4689336270093918}",1.0000,"[""Commander-in-Chief; of the; Continental Army; (1775–1783)"", ""1st; Vice President of the United States"", ""2nd; Vice President of the United States"", ""5th; United States Secretary of State; (1801–1809)"", ""7th; United States Secretary of State; (1811–1817)"", ""8th; United States Secretary of State; (1817–1825)"", ""U.S. Senator from Tennessee; (1823–1825)"", ""8th; Vice President of the United States"", ""United States Minister to Colombia; (1828–1829)"", ""10th; Vice President of the United States;"", ""9th; Governor of Tennessee; (1839–1841)"", ""Major General of the 1st Infantry Regiment; United States Army; (1846–1849)"", ""12th; Vice President of the United States"", ""Brigadier General of the 9th Infantry; United States Army; (1847–1848)"", ""United States Minister to the; Court of St James&#39;s; (1853–1856)"", ""U.S. Representative for Illinois&#39; 7th; (1847–1849)"", ""16th; Vice President of the United States"", ""Commanding General of the U.S. Army; (1864–1869)"", ""32nd; Governor of Ohio; (1868–1872 1876–1877)"", ""U.S. Representative for Ohio&#39;s 19th; (1863–1881)"", ""20th; Vice President of the United States"", ""28th; Governor of New York; (1883–1885)"", ""U.S. Senator from Indiana; (1881–1887)"", ""22nd; President of the United States; (1885–1889)"", ""39th; Governor of Ohio; (1892–1896)"", ""25th; Vice President of the United States"", ""42nd; United States Secretary of War; (1904–1908)"", ""34th; Governor of New Jersey; (1911–1913)"", ""U.S. Senator from Ohio; (1915–1921)"", ""29th; Vice President of the United States"", ""3rd; United States Secretary of Commerce; (1921–1928)"", ""44th; Governor of New York; (1929–1932)"", ""34th; Vice President of the United States"", ""Supreme Allied Commander Europe; (1949–1952)"", ""U.S. Senator from Massachusetts; (1953–1960)"", ""37th; Vice President of the United States"", ""36th; Vice President of the United States; (1953–1961)"", ""40th; Vice President of the United States"", ""76th; Governor of Georgia; (1971–1975)"", ""33rd; Governor of California; (1967–1975)"", ""43rd; Vice President of the United States"", ""40th &amp; 42nd; Governor of Arkansas; (1979–1981 1983–1992)"", ""46th; Governor of Texas; (1995–2000)"", ""U.S. Senator from Illinois; (2005–2008)""]","[""1st"", ""2nd"", ""3rd"", ""4th"", ""5th"", ""6th"", ""7th"", ""8th"", ""9th"", ""10th"", ""11th"", ""12th"", ""13th"", ""14th"", ""15th"", ""16th"", ""17th"", ""18th"", ""19th"", ""20th"", ""21st"", ""22nd"", ""23rd"", ""24th"", ""25th"", ""26th"", ""27th"", ""28th"", ""29th"", ""30th"", ""31st"", ""32nd"", ""33rd"", ""34th"", ""35th"", ""36th"", ""37th"", ""38th"", ""39th"", ""40th"", ""41st"", ""42nd"", ""43rd"", ""44th"", ""45th"", ""46th"", ""47th"", ""48th"", ""49th"", ""50th"", ""51st""]"
wt-wdc,AJ-us-presidents-4_source_Previous_office,title,target_065089,title,semsketch,"{""semsketch"": 0.4688048064708709}",1.0000,"[""Commander-in-Chief; of the; Continental Army; (1775–1783)"", ""1st; Vice President of the United States"", ""2nd; Vice President of the United States"", ""5th; United States Secretary of State; (1801–1809)"", ""7th; United States Secretary of State; (1811–1817)"", ""8th; United States Secretary of State; (1817–1825)"", ""U.S. Senator from Tennessee; (1823–1825)"", ""8th; Vice President of the United States"", ""United States Minister to Colombia; (1828–1829)"", ""10th; Vice President of the United States;"", ""9th; Governor of Tennessee; (1839–1841)"", ""Major General of the 1st Infantry Regiment; United States Army; (1846–1849)"", ""12th; Vice President of the United States"", ""Brigadier General of the 9th Infantry; United States Army; (1847–1848)"", ""United States Minister to the; Court of St James&#39;s; (1853–1856)"", ""U.S. Representative for Illinois&#39; 7th; (1847–1849)"", ""16th; Vice President of the United States"", ""Commanding General of the U.S. Army; (1864–1869)"", ""32nd; Governor of Ohio; (1868–1872 1876–1877)"", ""U.S. Representative for Ohio&#39;s 19th; (1863–1881)"", ""20th; Vice President of the United States"", ""28th; Governor of New York; (1883–1885)"", ""U.S. Senator from Indiana; (1881–1887)"", ""22nd; President of the United States; (1885–1889)"", ""39th; Governor of Ohio; (1892–1896)"", ""25th; Vice President of the United States"", ""42nd; United States Secretary of War; (1904–1908)"", ""34th; Governor of New Jersey; (1911–1913)"", ""U.S. Senator from Ohio; (1915–1921)"", ""29th; Vice President of the United States"", ""3rd; United States Secretary of Commerce; (1921–1928)"", ""44th; Governor of New York; (1929–1932)"", ""34th; Vice President of the United States"", ""Supreme Allied Commander Europe; (1949–1952)"", ""U.S. Senator from Massachusetts; (1953–1960)"", ""37th; Vice President of the United States"", ""36th; Vice President of the United States; (1953–1961)"", ""40th; Vice President of the United States"", ""76th; Governor of Georgia; (1971–1975)"", ""33rd; Governor of California; (1967–1975)"", ""43rd; Vice President of the United States"", ""40th &amp; 42nd; Governor of Arkansas; (1979–1981 1983–1992)"", ""46th; Governor of Texas; (1995–2000)"", ""U.S. Senator from Illinois; (2005–2008)""]","[""1st"", ""2nd"", ""3rd"", ""4th"", ""5th"", ""6th"", ""7th"", ""8th"", ""9th"", ""10th"", ""11th"", ""12th"", ""13th"", ""14th"", ""15th"", ""16th"", ""17th"", ""18th"", ""19th"", ""20th"", ""21st"", ""22nd"", ""23rd"", ""24th"", ""25th"", ""26th"", ""27th"", ""28th"", ""29th"", ""30th"", ""31st"", ""32nd"", ""33rd"", ""34th"", ""35th"", ""36th"", ""37th"", ""38th"", ""39th"", ""40th"", ""41st"", ""42nd"", ""43rd"", ""44th"", ""45th"", ""46th"", ""47th"", ""48th"", ""49th"", ""50th""]"
wt-wdc,AJ-us-presidents-4_source_Previous_office,title,target_095139,title,semsketch,"{""semsketch"": 0.4689336270093918}",1.0000,"[""Commander-in-Chief; of the; Continental Army; (1775–1783)"", ""1st; Vice President of the United States"", ""2nd; Vice President of the United States"", ""5th; United States Secretary of State; (1801–1809)"", ""7th; United States Secretary of State; (1811–1817)"", ""8th; United States Secretary of State; (1817–1825)"", ""U.S. Senator from Tennessee; (1823–1825)"", ""8th; Vice President of the United States"", ""United States Minister to Colombia; (1828–1829)"", ""10th; Vice President of the United States;"", ""9th; Governor of Tennessee; (1839–1841)"", ""Major General of the 1st Infantry Regiment; United States Army; (1846–1849)"", ""12th; Vice President of the United States"", ""Brigadier General of the 9th Infantry; United States Army; (1847–1848)"", ""United States Minister to the; Court of St James&#39;s; (1853–1856)"", ""U.S. Representative for Illinois&#39; 7th; (1847–1849)"", ""16th; Vice President of the United States"", ""Commanding General of the U.S. Army; (1864–1869)"", ""32nd; Governor of Ohio; (1868–1872 1876–1877)"", ""U.S. Representative for Ohio&#39;s 19th; (1863–1881)"", ""20th; Vice President of the United States"", ""28th; Governor of New York; (1883–1885)"", ""U.S. Senator from Indiana; (1881–1887)"", ""22nd; President of the United States; (1885–1889)"", ""39th; Governor of Ohio; (1892–1896)"", ""25th; Vice President of the United States"", ""42nd; United States Secretary of War; (1904–1908)"", ""34th; Governor of New Jersey; (1911–1913)"", ""U.S. Senator from Ohio; (1915–1921)"", ""29th; Vice President of the United States"", ""3rd; United States Secretary of Commerce; (1921–1928)"", ""44th; Governor of New York; (1929–1932)"", ""34th; Vice President of the United States"", ""Supreme Allied Commander Europe; (1949–1952)"", ""U.S. Senator from Massachusetts; (1953–1960)"", ""37th; Vice President of the United States"", ""36th; Vice President of the United States; (1953–1961)"", ""40th; Vice President of the United States"", ""76th; Governor of Georgia; (1971–1975)"", ""33rd; Governor of California; (1967–1975)"", ""43rd; Vice President of the United States"", ""40th &amp; 42nd; Governor of Arkansas; (1979–1981 1983–1992)"", ""46th; Governor of Texas; (1995–2000)"", ""U.S. Senator from Illinois; (2005–2008)""]","[""1st"", ""2nd"", ""3rd"", ""4th"", ""5th"", ""6th"", ""7th"", ""8th"", ""9th"", ""10th"", ""11th"", ""12th"", ""13th"", ""14th"", ""15th"", ""16th"", ""17th"", ""18th"", ""19th"", ""20th"", ""21st"", ""22nd"", ""23rd"", ""24th"", ""25th"", ""26th"", ""27th"", ""28th"", ""29th"", ""30th"", ""31st"", ""32nd"", ""33rd"", ""34th"", ""35th"", ""36th"", ""37th"", ""38th"", ""39th"", ""40th"", ""41st"", ""42nd"", ""43rd"", ""44th"", ""45th"", ""46th"", ""47th"", ""48th"", ""49th"", ""50th"", ""51st""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_007306,title,semsketch,"{""semsketch"": 0.6681976616382599}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""California"", ""Florida"", ""Texas"", ""New York"", ""Pennsylvania"", ""Michigan"", ""Ohio"", ""North Carolina"", ""Massachusetts"", ""Georgia"", ""Missouri"", ""New Jersey"", ""Illinois"", ""Virginia"", ""Wisconsin"", ""Indiana"", ""Alabama"", ""Louisiana"", ""Kentucky"", ""Tennessee"", ""Arizona"", ""Washington"", ""South Carolina"", ""Connecticut"", ""Maryland"", ""Oregon"", ""Iowa"", ""Nevada"", ""Oklahoma"", ""Minnesota"", ""Arkansas"", ""Colorado"", ""Kansas"", ""Utah"", ""West Virginia"", ""Rhode Island"", ""New Hampshire"", ""New Mexico"", ""Mississippi"", ""Idaho"", ""Hawaii"", ""Vermont"", ""Maine"", ""Delaware"", ""Montana"", ""Nebraska"", ""North Dakota"", ""South Dakota"", ""District of Columbia"", ""Wyoming""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_021460,title,semsketch,"{""semsketch"": 0.6688140332698822}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""Wisconsin"", ""California"", ""New York"", ""Minnesota"", ""Pennsylvania"", ""Michigan"", ""Ohio"", ""Iowa"", ""Texas"", ""Idaho"", ""Vermont"", ""Washington"", ""Indiana"", ""Illinois"", ""Virginia"", ""Missouri"", ""Colorado"", ""Georgia"", ""Florida"", ""New Mexico"", ""Oregon"", ""Kentucky"", ""South Dakota"", ""Utah"", ""Kansas"", ""Nebraska"", ""Tennessee"", ""Maryland"", ""Arizona"", ""North Carolina"", ""Maine"", ""Oklahoma"", ""Montana"", ""North Dakota"", ""Connecticut"", ""South Carolina"", ""Massachusetts"", ""Louisiana"", ""New Hampshire"", ""Mississippi"", ""Alabama"", ""Arkansas"", ""Nevada"", ""New Jersey"", ""West Virginia"", ""Delaware"", ""Wyoming"", ""Rhode Island"", ""Alaska""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_029234,title,semsketch,"{""semsketch"": 0.6688140332698822}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""Texas"", ""Georgia"", ""Iowa"", ""Mississippi"", ""Illinois"", ""California"", ""Arkansas"", ""Nebraska"", ""Louisiana"", ""Minnesota"", ""North Carolina"", ""Alabama"", ""Indiana"", ""Missouri"", ""Arizona"", ""Tennessee"", ""Kansas"", ""Ohio"", ""South Dakota"", ""Wisconsin"", ""Oklahoma"", ""South Carolina"", ""Michigan"", ""Virginia"", ""Florida"", ""Kentucky"", ""Colorado"", ""North Dakota"", ""New Mexico"", ""New York"", ""Pennsylvania"", ""Maryland"", ""Montana"", ""Idaho"", ""Washington"", ""Delaware"", ""Wyoming"", ""Oregon"", ""Vermont"", ""New Jersey"", ""Utah"", ""West Virginia"", ""Maine"", ""Connecticut"", ""Massachusetts"", ""New Hampshire"", ""Nevada"", ""Alaska"", ""Rhode Island""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_063451,title,semsketch,"{""semsketch"": 0.6688140332698822}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""Texas"", ""Wyoming"", ""Montana"", ""California"", ""South Dakota"", ""Colorado"", ""Utah"", ""New Mexico"", ""Idaho"", ""Oregon"", ""North Dakota"", ""Iowa"", ""Minnesota"", ""Oklahoma"", ""Kansas"", ""Arizona"", ""Nebraska"", ""Ohio"", ""Nevada"", ""Missouri"", ""Washington"", ""Michigan"", ""Virginia"", ""Pennsylvania"", ""Illinois"", ""Wisconsin"", ""New York"", ""West Virginia"", ""Indiana"", ""Arkansas"", ""Kentucky"", ""Vermont"", ""Maryland"", ""North Carolina"", ""Maine"", ""Tennessee"", ""Alabama"", ""Massachusetts"", ""New Hampshire"", ""New Jersey"", ""Georgia"", ""Connecticut"", ""Mississippi"", ""Louisiana"", ""Florida"", ""South Carolina"", ""Rhode Island"", ""Alaska"", ""Delaware""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_067624,title,semsketch,"{""semsketch"": 0.6687066853046417}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""United States"", ""Alabama"", ""Arizona"", ""Arkansas"", ""California"", ""Colorado"", ""Connecticut"", ""Delaware"", ""District of Columbia"", ""Florida"", ""Georgia"", ""Idaho"", ""Illinois"", ""Indiana"", ""Iowa"", ""Kansas"", ""Kentucky"", ""Louisiana"", ""Maine"", ""Maryland"", ""Massachusetts"", ""Michigan"", ""Minnesota"", ""Mississippi"", ""Missouri"", ""Montana"", ""Nebraska"", ""Nevada"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""New York"", ""North Carolina"", ""North Dakota"", ""Ohio"", ""Oklahoma"", ""Oregon"", ""Pennsylvania"", ""Rhode Island"", ""South Carolina"", ""South Dakota"", ""Tennessee"", ""Texas"", ""Utah"", ""Vermont"", ""Virginia"", ""Washington"", ""West Virginia"", ""Wisconsin"", ""Wyoming""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_076278,title,semsketch,"{""semsketch"": 0.6688140332698822}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""Wisconsin"", ""California"", ""New York"", ""Minnesota"", ""Pennsylvania"", ""Michigan"", ""Ohio"", ""Iowa"", ""Texas"", ""Idaho"", ""Vermont"", ""Washington"", ""Indiana"", ""Illinois"", ""Virginia"", ""Missouri"", ""Colorado"", ""Georgia"", ""Florida"", ""New Mexico"", ""Oregon"", ""Kentucky"", ""South Dakota"", ""Utah"", ""Kansas"", ""Nebraska"", ""Tennessee"", ""Maryland"", ""Arizona"", ""North Carolina"", ""Maine"", ""Oklahoma"", ""Montana"", ""North Dakota"", ""Connecticut"", ""South Carolina"", ""Massachusetts"", ""Louisiana"", ""New Hampshire"", ""Mississippi"", ""Alabama"", ""Arkansas"", ""Nevada"", ""New Jersey"", ""West Virginia"", ""Delaware"", ""Wyoming"", ""Rhode Island"", ""Alaska""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_087404,title,semsketch,"{""semsketch"": 0.6688140332698822}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""Iowa"", ""Texas"", ""Illinois"", ""Kansas"", ""Nebraska"", ""Minnesota"", ""Arkansas"", ""North Dakota"", ""Indiana"", ""California"", ""Missouri"", ""South Dakota"", ""Ohio"", ""Oklahoma"", ""Louisiana"", ""Mississippi"", ""Montana"", ""Wisconsin"", ""Michigan"", ""Colorado"", ""Washington"", ""Georgia"", ""Idaho"", ""North Carolina"", ""Kentucky"", ""Tennessee"", ""Arizona"", ""Alabama"", ""Oregon"", ""New York"", ""South Carolina"", ""Pennsylvania"", ""Virginia"", ""New Mexico"", ""Maryland"", ""Wyoming"", ""Florida"", ""Utah"", ""Delaware"", ""New Jersey"", ""West Virginia"", ""Vermont"", ""Nevada"", ""Connecticut"", ""Maine"", ""Massachusetts"", ""New Hampshire"", ""Alaska"", ""Rhode Island""]"
wt-wdc,AJ-us-presidents-4_source_State,title,target_094488,title,semsketch,"{""semsketch"": 0.6691274344921112}",1.0000,"[""Virginia"", ""Massachusetts"", ""Tennessee"", ""New York"", ""Ohio"", ""Louisiana"", ""New Hampshire"", ""Pennsylvania"", ""Illinois"", ""Indiana"", ""New Jersey"", ""Iowa"", ""Missouri"", ""Kansas"", ""Texas"", ""California"", ""Michigan"", ""Georgia"", ""Arkansas""]","[""Alabama"", ""Arkansas"", ""Arizona"", ""California"", ""Colorado"", ""Connecticut"", ""District of Columbia"", ""Delaware"", ""Florida"", ""Georgia"", ""Iowa"", ""Idaho"", ""Illinois (Chicago)"", ""Illinois"", ""Indiana"", ""Kansas"", ""Kentucky"", ""Louisiana"", ""Massachusetts"", ""Maryland"", ""Maine"", ""Michigan"", ""Minnesota (Twin Cities)"", ""Minnesota"", ""Missouri"", ""Mississippi"", ""Montana"", ""North Carolina"", ""North Dakota"", ""Nebraska"", ""New Hampshire"", ""New Jersey"", ""New Mexico"", ""Nevada"", ""New York"", ""Ohio"", ""Oklahoma"", ""Oregon"", ""Pennsylvania"", ""Rhode Island"", ""South Carolina"", ""South Dakota"", ""Tennessee"", ""Texas"", ""Utah"", ""Virginia"", ""Vermont"", ""Washington"", ""Wisconsin"", ""West Virginia"", ""Wyoming""]"
